$GPGGA,160522.00,4825.075373,N,00428.360220,W,1,11,0.8,97.450,M,51.640,M,,*48
$GPGGA,160523.00,4825.075372,N,00428.360219,W,1,11,0.8,97.454,M,51.640,M,,*46
$GPGGA,160524.00,4825.075373,N,00428.360219,W,1,11,0.8,97.463,M,51.640,M,,*44
$GPGGA,160525.00,4825.075372,N,00428.360218,W,1,11,0.8,97.460,M,51.640,M,,*46
$GPGGA,160526.00,4825.075373,N,00428.360219,W,1,11,0.8,97.462,M,51.640,M,,*47
$GPGGA,160527.00,4825.075374,N,00428.360218,W,1,11,0.8,97.467,M,51.640,M,,*45
$GPGGA,160528.00,4825.075373,N,00428.360219,W,1,11,0.8,97.466,M,51.640,M,,*4D
$GPGGA,160529.00,4825.075374,N,00428.360219,W,1,11,0.8,97.466,M,51.640,M,,*4B
$GPGGA,160530.00,4825.075375,N,00428.360222,W,1,11,0.8,97.461,M,51.640,M,,*4D
$GPGGA,160531.00,4825.075375,N,00428.360220,W,1,11,0.8,97.467,M,51.640,M,,*48
$GPGGA,160532.00,4825.075376,N,00428.360220,W,1,11,0.8,97.469,M,51.640,M,,*46
$GPGGA,160533.00,4825.075376,N,00428.360219,W,1,11,0.8,97.471,M,51.640,M,,*44
$GPGGA,160534.00,4825.075375,N,00428.360220,W,1,11,0.8,97.473,M,51.640,M,,*48
$GPGGA,160535.00,4825.075376,N,00428.360219,W,1,11,0.8,97.476,M,51.640,M,,*45
$GPGGA,160536.00,4825.075377,N,00428.360220,W,1,11,0.8,97.477,M,51.640,M,,*4C
$GPGGA,160537.00,4825.075377,N,00428.360219,W,1,11,0.8,97.480,M,51.640,M,,*4F
$GPGGA,160538.00,4825.075376,N,00428.360219,W,1,11,0.8,97.480,M,51.640,M,,*41
$GPGGA,160539.00,4825.075377,N,00428.360219,W,1,11,0.8,97.478,M,51.640,M,,*46
$GPGGA,160540.00,4825.075377,N,00428.360218,W,1,11,0.8,97.480,M,51.640,M,,*4E
$GPGGA,160541.00,4825.075377,N,00428.360218,W,1,11,0.8,97.482,M,51.640,M,,*4D
$GPGGA,160542.00,4825.075378,N,00428.360218,W,1,11,0.8,97.485,M,51.640,M,,*46
$GPGGA,160543.00,4825.075378,N,00428.360220,W,1,11,0.8,97.481,M,51.640,M,,*48
$GPGGA,160544.00,4825.075377,N,00428.360218,W,1,11,0.8,97.488,M,51.640,M,,*42
$GPGGA,160545.00,4825.075378,N,00428.360217,W,1,11,0.8,97.488,M,51.640,M,,*43
